Time_number,Date,Agric,Food ,FabPr,Mach ,ElcEq,Autos,Guns ,Gold ,Mines,Coal 
10685,08/12/2005,0.007868958,0.002397125,0.007372754,0.005783245,0.001998003,0.017152059,0.007372754,-0.010151351,-0.004610613,-0.03469497
10686,09/12/2005,-0.004510155,0.004290781,0.011533236,0.004489905,0.002796087,0.001898197,-0.012173801,0.01093994,-0.004912044,0.023325825
10687,12/12/2005,0.001498876,0.005087039,-0.008334637,0.003095205,0.003693172,-0.005414633,0.012718772,0,0.011632084,0.005882663
10688,13/12/2005,0.00548493,0.000699755,0.01093994,0.002397125,0.001299156,0.004788517,0.002895803,-0.023678127,-0.001100605,-0.001701447
10689,14/12/2005,-0.006621876,-0.002603386,-0.016027761,-0.004208845,-0.012477522,-0.002402885,0.007472015,0.011038847,-0.004510155,0.004788517
10690,15/12/2005,-0.001801622,0.004589452,-0.007729798,0.000299955,-0.000700245,-0.002402885,0.000499875,0.010742097,-0.002603386,-0.027371197
10691,16/12/2005,-0.007024615,-0.006923915,-0.015215166,-0.020610954,-0.008738066,-0.013794711,-0.018469516,-0.007125325,-0.017960325,0.00079968
10692,19/12/2005,-0.002002003,-0.003004509,-0.007729798,0.004589452,-0.001601281,-0.012376271,0.001998003,-0.018775155,-0.008838949,0.001998003
10693,20/12/2005,0.008662373,0.004788517,0.001598721,0.008761506,0.004290781,-0.001100605,0.00548493,0.024790169,0.023814178,0.004987542
10694,21/12/2005,-0.001501126,0.002995509,-0.006319929,0.008860628,0.004191205,0.00059982,0.008067371,0.031207927,0.011928571,0.01093994
10695,22/12/2005,0.003593536,-0.001400981,0.000899595,0.00079968,0.004788517,0.004489905,0.001698557,0.00019998,-0.001901807,-0.002803927
10696,23/12/2005,-0.005917474,-0.004912044,-0.012173801,-0.017146159,-0.012477522,-0.004309272,-0.000700245,-0.007427516,-0.012882626,-0.032213322
10697,27/12/2005,0.003693172,0.003095205,0.012916225,0.007769737,0.004390348,0.001498876,0.003992021,0.033918218,0.007372754,0.019116117
10698,28/12/2005,0.00079968,-0.0010005,-0.004610613,-0.004108428,-0.001501126,0.003294567,-0.005213567,0.006379607,-0.000700245,-0.011162065
10699,29/12/2005,-0.002803927,-0.008334637,0.000899595,-0.006018072,-0.008838949,-0.005012542,0.001498876,-0.006319929,-0.013693327,0.008166563
10700,30/12/2005,0.010742097,0.000699755,-0.005716307,0.021565778,0.011137744,0.009058844,-0.001300846,0.069246173,0.033241334,0.043538302
10701,03/01/2006,0.009058844,0.008265744,0.021370026,0.012916225,0.005186527,0.013113639,0.013113639,0.016660441,0.029752958,0.016660441
10702,04/01/2006,0.020880478,-0.002402885,0.011730923,-0.001601281,0.002297359,0.016758784,0.000299955,-0.021019367,-0.022756987,-0.019182819
10703,05/01/2006,0.002596626,0.003194891,0.010247316,0.019998687,0.017053755,0.010544214,0.01597177,0.020978406,0.017839918,0.017152059
10704,06/01/2006,0.008067371,0.002197584,0.010742097,0.007769737,0.010346292,0.014790085,0.006677655,0.01093994,-0.00250313,-0.012680053
10705,09/01/2006,0,-0.002904213,0.000499875,0.004788517,0.005683816,-0.002102208,0.001798382,-0.003104815,0.022739487,0.010544214
10706,10/01/2006,-0.010050336,-0.001200721,0.001898197,0.008662373,-0.00040008,0.000899595,0.005385472,0.002796087,-0.010757657,-0.003004509
10707,11/01/2006,-0.005314095,0.004390348,-0.010151351,-0.003506139,-0.00250313,-0.029531803,-0.002202424,-0.010757657,-0.015621381,0.010841023
10708,12/01/2006,0.00079968,-0.001801622,-0.005113049,-0.004008021,0.004589452,-0.004208845,-0.004208845,0.033144599,0.015184135,0.014691549
10709,13/01/2006,-0.005113049,-0.00060018,-0.003606496,-0.001200721,-0.004510155,-0.019182819,-0.002402885,-0.014098924,0.007273484,0.008860628
10710,17/01/2006,0.000699755,0.007868958,0.005683816,-0.002402885,-0.00020002,0.002397125,-0.003807238,-0.029119899,-0.019488677,-0.019488677
10711,18/01/2006,0.004390348,0.001299156,0.007571265,0.018527305,0.012718772,0.006578315,0.002895803,0.01439588,0.009653257,0.030432207
10712,19/01/2006,-0.001300846,-0.010858743,-0.009545413,-0.018978967,-0.017756722,-0.021938908,-0.009545413,-0.022450129,-0.01959065,-0.015621381
10713,20/01/2006,-0.002803927,-0.00020002,0.005982072,0.007273484,-0.001701447,0.024692613,0.006677655,0.009157938,0.013902905,-0.003606496
10714,23/01/2006,0.000299955,0.000899595,0.009257021,0.007372754,0.009356095,0.019900662,0.006478966,-0.005314095,0.024204689,0.029947076
10715,24/01/2006,-0.010151351,-0.003907625,0.001698557,-0.005012542,0.006280238,0.006578315,-0.008838949,0.023228126,0.008959741,-0.016739324
10716,25/01/2006,-0.000100005,0.002696362,0.010346292,0.014494446,0.003593536,-0.004108428,0.027906953,0.018232768,0.02644717,0.002197584
10717,26/01/2006,0.002596626,0.004091618,0.031692447,0.013902905,0.001598721,0.016168581,-0.010252376,0.005982072,0.019312311,0.010049336
10718,27/01/2006,0.004589452,-0.00250313,0.004688989,0.009950331,0.002397125,0.007472015,0.004290781,0.028976108,0.006478966,0.022152805
10719,30/01/2006,-0.003405793,0.005982072,0.002895803,-0.006722546,0.000899595,-0.018673265,0.013113639,0.014297305,0.016463726,0.01439588
10720,31/01/2006,0.008464078,-0.001200721,-0.002102208,0.00249688,0.003493889,0.006776984,0.005683816,0.003792798,0.022446189,-0.004610613
10721,01/02/2006,0.00059982,-0.001501126,-0.013794711,-0.008939842,-0.008536331,-0.01308524,-0.004409708,-0.011465478,-0.014809116,-0.013389237
10722,02/02/2006,-0.001100605,-0.005716307,-0.011060947,-0.00250313,-0.011162065,-0.009040745,0.01222497,-0.026754737,-0.008132983,0.009356095
10723,03/02/2006,0.000299955,-0.003104815,0.016955441,0.01400152,0.008662373,-0.003104815,0.011236632,0.015873349,0.03449804,0.016266972
10724,06/02/2006,0.000299955,-0.004309272,-0.008738066,-0.01959065,0.00548493,-0.006722546,-0.003807238,-0.073000893,-0.054245015,-0.052768066
10725,07/02/2006,0.001399021,0.00079968,0.010544214,0.005882663,0.010841023,-0.001300846,0.003593536,-0.008334637,-0.008838949,-0.02850236
10726,08/02/2006,-0.00060018,0.006975614,0.006776984,-0.005515181,0.006975614,0.002696362,0.008067371,0.01597177,0.010049336,-0.021427947
10727,09/02/2006,-0.001100605,-0.00040008,-0.005917474,0.001399021,0.004688989,0.000499875,0.009851316,-0.030665414,-0.041238748,-0.014200349
10728,10/02/2006,-0.017960325,-0.002904213,0.001099395,-0.006923915,-0.004610613,-0.003907625,0.003493889,-0.017451394,-0.022552404,-0.043116291
10729,13/02/2006,-0.001501126,0.006876304,0.005087039,0.009653257,0.01202738,0.017348638,0.014198719,0.021565778,0.027615167,0.000699755
10730,14/02/2006,0.019900662,0.00548493,0.002097798,0.008761506,0.0009995,0.002297359,-0.009242581,-0.012275031,-0.014504686,-0.012680053
10731,15/02/2006,0.007769737,0.007571265,0.003892415,0.006677655,0,0.002097798,0.001798382,0.024399887,0.008364916,0.042484612
10732,16/02/2006,-0.0062193,-0.001200721,0.006180859,-0.001200721,-0.001901807,0.003792798,0.011236632,0.004489905,0.010841023,0.018036362
10733,17/02/2006,-0.00020002,0.002397125,0.002197584,0.005385472,0.001698557,-0.009444459,0.001199281,0.013902905,0.011236632,0.036331929
10734,21/02/2006,-0.006118681,0.005882663,0.008563231,-0.00080032,0.01064316,0.006876304,0.011632084,0.016463726,0.010742097,-0.005314095
10735,22/02/2006,-0.005816885,0.00079968,-0.000700245,-0.005012542,-0.004108428,-0.009242581,-0.005816885,-0.017247893,-0.018877056,0.008364916
10736,23/02/2006,0.01064316,0.003693172,0.021859334,0.002397125,0.002197584,-0.008032172,0.014790085,0.028198654,0.013804281,0.017152059
10737,24/02/2006,-0.00040008,0.003394233,0.009752291,-0.004409708,0.005882663,0.006776984,-0.001901807,-0.05245186,-0.016739324,-0.032626503
10738,27/02/2006,-0.001801622,-0.007326775,-0.01572296,-0.008738066,-0.013186562,-0.008637193,-0.015926151,-0.026241311,-0.008939842,-0.009141658
10739,28/02/2006,0.01093994,-0.002202424,0.018625464,0.019410394,0.017152059,0.007273484,0.006379607,0.003294567,0.017545179,0.023618866
10740,01/03/2006,0.00039992,-0.00020002,0.001099395,0.003693172,-0.006018072,-0.019386714,9.9995E-05,0.027128667,0.019214219,0.003194891
10741,02/03/2006,-0.001601281,0.0009995,0.002197584,-0.002803927,0.00059982,-0.009848336,0.000499875,-0.010151351,0.00059982,0.016463726
10742,03/03/2006,0.004191205,-0.003004509,-0.003706862,-0.017756722,-0.007326775,0.000499875,-0.010252376,-0.04447449,-0.025215249,-0.036041771
10743,06/03/2006,0.001598721,0.00079968,-0.016535969,-0.009444459,0.001199281,9.9995E-05,0.003493889,-0.023780529,-0.025522957,-0.03334998
10744,07/03/2006,-0.00020002,0.003095205,-0.003807238,-0.00793137,-0.003205131,-0.001300846,0.002796087,-0.01095984,-0.011263192,-0.010353412
10745,08/03/2006,0.001998003,0.007372754,-0.0062193,-0.007528266,0.007074914,0.007769737,0.003493889,-0.030149977,-0.001501126,-0.01501212
10746,09/03/2006,0,0.00608147,0.005882663,0.006677655,0.008067371,0.012817504,0.008563231,0.019410394,0.018723614,0.014198719
10747,10/03/2006,-0.002803927,0.000499875,-0.006118681,0.005683816,0.002796087,-0.005515181,-0.008637193,0.004091618,0.001798382,0.008464078
10748,13/03/2006,0.006578315,0.009752291,0.002995509,0.020096702,0.013113639,0.004091618,0.006975614,0.017938145,0.023521195,0.004489905
10749,14/03/2006,-0.001801622,-0.003907625,0.005186527,0.014494446,0.004390348,0.01242252,0.004091618,0.008464078,0.035463664,-0.001501126
10750,15/03/2006,0.004489905,-0.000100005,0.001199281,-0.001801622,0.00039992,0.004888034,0.018429135,-0.003305457,-0.002302649,0.004788517
10751,16/03/2006,0.000299955,0.008860628,-0.010858743,0.002097798,0.005683816,-0.005414633,0.001898197,-0.001601281,0.016758784,0.002596626
10752,17/03/2006,0.008166563,-0.0010005,0.006578315,-0.004811557,-0.00060018,0.001399021,0.009157938,-0.011667805,-0.009646377,-0.022552404
10753,20/03/2006,-0.004409708,-0.000900405,-0.007729798,-0.010353412,-0.009848336,0.006280238,-0.004108428,-0.021223636,-0.019998647,-0.00793137
10754,21/03/2006,0.002596626,0.008364916,0.016562088,0.016365354,0.010148331,0.010841023,0.003693172,0.002796087,0.010841023,0.024887716
10755,22/03/2006,-0.001400981,-0.004309272,0.004489905,0.003593536,-0.002402885,-0.006621876,-0.006118681,0.025472796,0.004589452,0.039316862
10756,23/03/2006,-0.00020002,0.004191205,0.010742097,0.005584378,0.007074914,0.008067371,0.001299156,0.013212331,0.007769737,0.01400152
10757,24/03/2006,0.005882663,-0.004008021,-0.011162065,-0.000500125,-0.002904213,0.003394233,-0.0010005,0.029850022,0.015184135,0.010049336
10758,27/03/2006,0.001199281,-0.008334637,-0.002603386,-0.00020002,0.000299955,-0.004108428,-0.004108428,-0.015215166,-0.002803927,-0.003405793
10759,28/03/2006,0.005683816,0.007273484,0.009157938,0.004688989,0.006578315,0.008166563,0.001399021,0.034304804,0.027031339,0.002197584
10760,29/03/2006,-0.003104815,-0.002302649,0.000499875,-0.00250313,-0.00471108,-0.009646377,-0.004309272,0.024204689,0.016463726,0.018429135
10761,30/03/2006,0.006776984,-0.001100605,0.007670506,-0.005816885,-0.000100005,-0.002904213,-0.001400981,-0.018571386,-0.009444459,-0.000100005
10762,31/03/2006,-0.000900405,0.008761506,-0.004811557,0.007074914,0.001199281,-0.012882626,-0.009343515,-0.013794711,0.018821754,0.018330957
10763,03/04/2006,-0.005917474,0.001199281,-0.007629027,0.008959741,-0.002402885,0.00249688,0.008464078,0.007769737,0.013311014,0.002696362
10764,04/04/2006,0.005683816,0.002696362,0.008662373,0.011038847,0.004091618,-0.00040008,-0.00060018,0.029364609,0.031595562,0.01597177
10765,05/04/2006,-0.004108428,-0.005012542,-0.001601281,-0.001200721,-0.004108428,-0.010454458,-0.005515181,0.019410394,0.000699755,0.006876304
10766,06/04/2006,-0.006722546,-0.009949331,-0.009141658,-0.01136433,-0.009848336,-0.005414633,-0.008435479,-0.023985363,-0.035005609,-0.006521217
10767,07/04/2006,-0.002002003,-0.00060018,0.0009995,0.004589452,-0.006722546,0.00249688,-0.000100005,0.002895803,0.008166563,0.004091618
10768,10/04/2006,-0.009040745,-0.007125325,-0.012781334,-0.006722546,-0.008738066,-0.015418253,-0.010858743,-0.029531803,-0.019284761,-0.009949331
10769,11/04/2006,-0.00471108,0.001898197,0.010049336,0.007670506,0.003992021,0.010346292,-0.00250313,0.028295869,0.018625464,-0.011566636
10770,12/04/2006,-0.008233805,-0.006018072,-0.005012542,0.00548493,0.005982072,0.00249688,0.001199281,-0.00020002,0.017053755,-0.001501126
10771,13/04/2006,-0.006823225,-0.003506139,0.005882663,0.002397125,-0.000900405,-0.006722546,0.008662373,0.054393484,0.011829752,0.013311014
10772,17/04/2006,0.006180859,0.007273484,0.014888612,0.02849027,0.025765208,0.020096702,0.019998687,0.016463726,0.049266241,0.065787741
10773,18/04/2006,0.003792798,0.011533236,0.005882663,0.013409687,0.01400152,0.01232375,0.012916225,0.026934001,0.008662373,0.051168287
10774,19/04/2006,0.000299955,0.001998003,0.004489905,-0.003405793,0.008464078,0.017348638,0.008364916,-0.058901108,-0.03448793,-0.0216323
10775,20/04/2006,-0.001701447,0.011137744,0.004489905,0.00019998,0.002696362,-0.022756987,0.001898197,0.039220713,0.001798382,0.054961558
10776,21/04/2006,0.001998003,0.001299156,0.002895803,-0.006722546,-0.002102208,-0.011060947,0.005087039,-0.014707629,-0.007024615,0.026544555
10777,24/04/2006,-0.009141658,-0.003907625,0.003693172,-0.01065658,-0.009646377,-0.004008021,-0.015621381,0.002397125,0.002696362,-0.011162065
10778,25/04/2006,-0.001601281,0.007372754,0.006180859,0.01064316,0.001898197,0.029655885,-0.006118681,0.01960653,-0.02706292,-0.011263192
10779,26/04/2006,0.026252371,0.000299955,-0.031387473,-0.010151351,-0.010858743,-0.005012542,-0.00060018,-0.028296599,-0.027679569,-0.029634805
10780,27/04/2006,-0.000300045,0.003394233,-0.003807238,0.008563231,-0.001300846,-0.01399751,0.003792798,0.0329511,0.020488666,0.032079893
10781,28/04/2006,-0.003706862,0.005683816,-0.010151351,0.004390348,0.003394233,-0.004811557,0.011236632,-0.0062193,0.012817504,0.044208255
10782,01/05/2006,0.007074914,0.019704583,0.003693172,0.015282624,0.011730923,0.007174204,0.000299955,-0.007528266,-0.00471108,0.015184135
10783,02/05/2006,-0.004309272,-0.002703652,0.004987542,0.005087039,0.002197584,-0.000100005,-0.010555514,-0.022143365,-0.016739324,0.014593002
10784,03/05/2006,0.004390348,-0.010858743,0.00608147,0.010445258,0.005882663,0.01222497,-0.002202424,0.013804281,0.029752958,-0.005012542
10785,04/05/2006,0.013607003,0.01232375,0.01202738,0.013212331,0.007769737,0.010346292,0.010148331,-0.003405793,0.007273484,0.017053755
10786,05/05/2006,-0.004309272,0.010049336,0.001698557,0.00039992,-0.003907625,0.005683816,0.000299955,-0.012983928,0.004091618,0.007868958
10787,08/05/2006,0.001399021,0.004489905,-0.003405793,0.003992021,0.00019998,0.022543964,-0.006621876,0.039701367,0.01350835,0.01133551
10788,09/05/2006,-0.005213567,0,-0.013591954,-0.003405793,-0.003104815,0.005286004,0.008563231,0.004888034,0.011236632,0.009950331
10789,10/05/2006,-0.008435479,-0.007427516,-0.015215166,-0.014301785,-0.015519812,-0.013794711,-0.006923915,-0.010151351,-0.014809116,0.01222497
10790,11/05/2006,-0.02306394,-0.009747351,-0.022245609,-0.023370986,-0.016027761,-0.010555514,-0.021223636,-0.03469497,-0.038013442,-0.054984308
10791,12/05/2006,0.000499875,0.003394233,-0.021734492,-0.016027761,-0.006521217,0.001898197,0.008464078,-0.046567636,-0.044265416,-0.044579043
10792,15/05/2006,-0.024395157,0.004987542,-0.000300045,0.002197584,-0.001901807,-0.004912044,0.003693172,-0.01136433,-0.006420568,-0.010353412
10793,16/05/2006,-0.008435479,-0.012983928,-0.003004509,-0.025420377,-0.024702613,-0.023678127,-0.030253043,-0.031077956,-0.049295292,-0.03376363
10794,17/05/2006,-0.006521217,-0.008838949,-0.008939842,-0.016637641,-0.018265809,-0.005615739,-0.003807238,-0.019182819,-0.02306394,-0.023473356
10795,18/05/2006,-0.004309272,0.005584378,0.00608147,-0.000500125,0.00059982,0.01133551,0.014691549,0.00249688,-0.010858743,-0.036871475
10796,19/05/2006,0.002696362,0.004888034,-0.007226045,-0.009747351,-0.00793137,-0.016434306,-0.004510155,-0.005414633,-0.017044435,-0.029222859
10797,22/05/2006,0.005982072,-0.00020002,-0.006319929,0.002895803,0.005286004,-0.00080032,-0.014301785,0.017152059,0.014593002,0.027128667
10798,23/05/2006,-0.004309272,0.005982072,-0.004409708,0.002397125,0.001498876,0.013311014,-0.006722546,-0.039884934,-0.024190239,-0.022245609
10799,24/05/2006,0.001798382,0.013311014,0.005882663,0.01222497,0.009653257,0.022739487,0.006478966,0.049551779,0.042292912,0.052023028
10800,25/05/2006,0.010841023,0.004489905,0.004788517,0.008265744,0.013311014,0.014691549,-0.003907625,0.00548493,0.013705647,0.021859334
10801,26/05/2006,-0.009444459,-0.014606152,-0.014200349,-0.020713042,-0.018062143,-0.033143219,0.005683816,-0.01308524,-0.03334998,-0.018062143
10802,30/05/2006,-0.001901807,0.007868958,0.010544214,0.014494446,0.011829752,0.011730923,-0.000700245,0.014691549,0.011533236,0.028587457
10803,31/05/2006,0.009554213,0.009752291,0.008166563,0.012718772,0.015184135,0.016168581,0.011829752,-0.005113049,0.011928571,0.018625464
10804,01/06/2006,-0.002002003,-0.001601281,-0.002402885,0.00249688,-0.003807238,-0.006923915,-0.001601281,0.031401763,0.013804281,0.014691549
10805,02/06/2006,-0.015113638,-0.009747351,-0.024805119,-0.034384427,-0.023780529,-0.024702613,-0.008233805,-0.017044435,-0.053189829,-0.05287349
10806,05/06/2006,-0.002904213,-0.00020002,-0.025317808,-0.01136433,-0.007729798,-0.006319929,-0.020202707,-0.02583076,-0.007125325,-0.02809088
10807,06/06/2006,0.005683816,-0.003205131,0.006776984,-0.021019367,-0.007125325,-0.01095984,9.9995E-05,-0.022245609,-0.02706292,-0.056887862
10808,07/06/2006,0.00039992,-0.015113638,-0.004108428,-0.00250313,-0.01308524,-0.011263192,0.018527305,-0.012173801,-0.020100672,-0.010757657
10809,08/06/2006,-0.003606496,0.004290781,-0.006823225,0.000499875,0.005783245,0.004091618,-0.006722546,-0.009040745,-0.011768984,-0.02306394
10810,09/06/2006,-0.017654935,-0.008233805,-0.017247893,-0.030149977,-0.019386714,-0.008939842,-0.018775155,-0.026652031,-0.037390389,-0.05234648
10811,12/06/2006,-0.005414633,-0.015215166,-0.010252376,-0.010252376,-0.004108428,-0.009141658,-0.010252376,-0.026652031,-0.039156715,-0.036145447
10812,13/06/2006,-0.008334637,0.004290781,-0.006319929,0.013804281,0.011928571,0.00059982,-0.001200721,0.022446189,0.020488666,0.011236632
10813,14/06/2006,0.019312311,0.009257021,0.026057534,0.041621675,0.022446189,0.024692613,0.022739487,0.047741996,0.05704174,0.081026839
10814,15/06/2006,0.003593536,-0.002302649,-0.011162065,-0.011263192,-0.002202424,-0.005012542,-0.004208845,-0.012578782,-0.013186562,-0.014200349
10815,16/06/2006,-0.006722546,-0.007427516,-0.01572296,-0.017654935,-0.010050336,0,-0.0062193,-0.022961612,-0.019386714,-0.051293294
10816,19/06/2006,-0.009646377,0.009554213,-0.004610613,-0.003205131,-0.004208845,-0.00793137,-0.001501126,0.01064316,0.007273484,-0.020100672
10817,20/06/2006,0.013311014,0.00079968,0.026349775,0.019704583,0.012817504,0.017741681,0.007868958,0.028781801,0.033434776,0.030723173
10818,21/06/2006,-0.006923915,0.002197584,-0.000100005,-0.005213567,0.003095205,-0.000500125,-0.003405793,-0.022654691,-0.001701447,0.001898197
